Line,Route,Direction,Municipality,On Street,At Street,Time Point - Description,Stop ID/Stop Num
772,772,Inbound,HACKENSACK,MAIN ST,EUCLID AVE,HACKENSACK - MAIN ST at EUCLID AVE,12170
772,772,Inbound,HACKENSACK,MAIN ST,MAPLE AVE,HACKENSACK - MAIN ST at MAPLE AVE,12171
772,772,Inbound,HACKENSACK,MERCER ST,MOORE ST,HACKENSACK - MERCER ST at MOORE ST,12173
772,772,Inbound,HACKENSACK,STATE ST,PASSAIC ST (20' S ),HACKENSACK - STATE ST at PASSAIC ST (20' S ),12213
772,772,Inbound,HACKENSACK,STATE ST,BANTA PL,HACKENSACK - STATE ST at BANTA PL,12216
772,772,Inbound,HACKENSACK,STATE ST,MYER ST,HACKENSACK - STATE ST at MYER ST,12218
772,772,Inbound,HACKENSACK,STATE ST,SUSSEX ST,HACKENSACK - STATE ST at SUSSEX ST,12219
772,772,Outbound,LITTLE FERRY,LIBERTY ST,ECKEL RD,LITTLE FERRY - LIBERTY ST at ECKEL RD,12444
772,772,Outbound,LITTLE FERRY,LIBERTY ST,CHAMBERLAIN AVE,LITTLE FERRY - LIBERTY ST at CHAMBERLAIN AVE,12445
772,772,Outbound,LITTLE FERRY,LIBERTY ST,KAVRIK ST,LITTLE FERRY - LIBERTY ST at KAVRIK ST,12446
772,772,Outbound,LITTLE FERRY,LIBERTY ST,RED NECK AVE,LITTLE FERRY - LIBERTY ST at RED NECK AVE,12447
772,772,Inbound,LITTLE FERRY,LIBERTY ST,WILLIAMS ST,LITTLE FERRY - LIBERTY ST at WILLIAMS ST,12448
772,772,Inbound,LITTLE FERRY,LIBERTY ST,UNION AVE,LITTLE FERRY - LIBERTY ST at UNION AVE,12449
